x,y,z,tonnage,grade,economic_value,reserve
12,7,5,1000,1.2227,41135.79,-1
12,7,6,1000,1.3025,45123.86,-1
12,7,7,1000,1.0779,33893.21,-1
12,7,8,1000,0.6924,14620.79,-1
12,7,9,1000,0.452,2598.21,-1
12,8,0,1000,0.3465,-2676.35,-1
12,8,1,1000,0.5019,5097.01,-1
12,8,2,1000,0.7867,19333.83,-1
12,8,3,1000,1.0551,32755.12,-1
12,8,4,1000,1.2777,43883.17,-1
12,8,5,1000,1.6115,60573.38,-1
12,8,6,1000,1.6006,60031.22,-1
12,8,7,1000,1.1819,39097.12,-1
12,8,8,1000,0.7115,15572.57,-1
12,8,9,1000,0.479,3951.8,-1
12,9,0,1000,0.3663,-1687.4,-1
12,9,1,1000,0.5276,6378.93,-1
12,9,2,1000,0.8656,23278.72,-1
12,9,3,1000,1.2097,40484.08,-1
12,9,4,1000,1.5157,55783.5,-1
12,9,5,1000,1.8986,74928.95,-1
12,9,6,1000,1.723,66149.32,-1
12,9,7,1000,1.1704,38518.99,-1
12,9,8,1000,0.7592,17962.34,-1
12,9,9,1000,0.5768,8837.81,-1
12,10,0,1000,0.4215,1077.13,-1
12,10,1,1000,0.5933,9665.05,-1
12,10,2,1000,0.8987,24937.31,-1
12,10,3,1000,1.2426,42131.92,-1
12,10,4,1000,1.6135,60673.47,-1
12,10,5,1000,2.0468,82340.51,-1
12,10,6,1000,1.7645,68225.81,-1
12,10,7,1000,1.1668,38342.48,-1
12,10,8,1000,0.825,21250.38,-1
12,10,9,1000,0.66,13000.03,-1
12,11,0,1000,0.4244,1220.0,-1
12,11,1,1000,0.5833,9162.78,-1
12,11,2,1000,0.8578,22890.41,-1
12,11,3,1000,1.2648,43237.68,-1
12,11,4,1000,1.807,70348.18,-1
12,11,5,1000,2.3894,99468.62,-1
12,11,6,1000,1.9498,77491.57,-1
12,11,7,1000,1.3023,45116.24,-1
12,11,8,1000,0.9023,25115.15,-1
12,11,9,1000,0.6838,14191.55,-1
12,12,0,1000,0.4269,1346.27,-1
12,12,1,1000,0.586,9298.55,-1
12,12,2,1000,0.8918,24590.52,-1
12,12,3,1000,1.4249,51247.31,-1
12,12,4,1000,2.1761,88805.92,-1
12,12,5,1000,2.985,129249.52,-1
12,12,6,1000,2.2095,90475.71,-1
12,12,7,1000,1.4815,54074.59,-1
12,12,8,1000,0.9515,27574.6,-1
12,12,9,1000,0.6613,13063.59,-1
12,13,0,1000,0.4724,3620.32,-1
12,13,1,1000,0.6539,12695.65,-1
12,13,2,1000,0.9796,28979.47,-1
12,13,3,1000,1.5488,57439.33,-1
12,13,4,1000,2.3364,96822.25,-1
12,13,5,1000,3.0455,132272.61,-1
12,13,6,1000,2.1948,89738.29,-1
12,13,7,1000,1.4822,54107.87,-1
12,13,8,1000,0.9647,28235.03,-1
12,13,9,1000,0.6738,13687.62,-1
12,14,0,1000,0.4811,4055.56,-1
12,14,1,1000,0.7081,15407.4,-1
12,14,2,1000,1.0186,30929.03,-1
12,14,3,1000,1.5165,55827.48,-1
12,14,4,1000,2.2041,90206.8,-1
12,14,5,1000,2.6295,111476.95,-1
12,14,6,1000,2.1211,86056.64,-1
12,14,7,1000,1.5186,55927.65,-1
12,14,8,1000,1.0023,30116.63,-1
12,14,9,1000,0.6917,14583.28,-1
12,15,0,1000,0.436,1802.33,-1
12,15,1,1000,0.6879,14392.65,-1
12,15,2,1000,0.9596,27979.16,-1
12,15,3,1000,1.3397,46986.18,-1
12,15,4,1000,1.8534,72669.55,-1
12,15,5,1000,2.0817,84087.08,-1
12,15,6,1000,1.8508,72540.44,-1
12,15,7,1000,1.4282,51407.91,-1
12,15,8,1000,0.9566,27828.88,-1
12,15,9,1000,0.6527,12636.95,-1
12,16,0,1000,0.4143,713.59,-1
12,16,1,1000,0.6534,12670.41,-1
12,16,2,1000,0.9003,25012.73,-1
12,16,3,1000,1.2256,41281.18,-1
12,16,4,1000,1.6085,60424.38,-1
12,16,5,1000,1.6505,62523.62,-1
12,16,6,1000,1.4872,54359.73,-1
12,16,7,1000,1.2092,40458.63,-1
12,16,8,1000,0.8384,21918.46,-1
12,16,9,1000,0.5848,9241.79,-1
12,17,0,1000,0.4069,346.32,-1
12,17,1,1000,0.5937,9682.89,-1
12,17,2,1000,0.8104,20519.2,-1
12,17,3,1000,1.1267,36335.21,-1
12,17,4,1000,1.4522,52610.81,-1
12,17,5,1000,1.4483,52413.0,-1
12,17,6,1000,1.2894,44468.72,-1
12,17,7,1000,1.0559,32797.05,-1
12,17,8,1000,0.72,16002.19,-1
12,17,9,1000,0.5033,5165.79,-1
12,18,0,1000,0.3914,-429.04,-1
12,18,1,1000,0.5121,5603.31,-1
12,18,2,1000,0.6915,14573.43,-1
12,18,3,1000,1.0012,30061.26,-1
12,18,4,1000,1.3002,45010.73,-1
12,18,5,1000,1.3445,47223.27,-1
12,18,6,1000,1.204,40197.83,-1
12,18,7,1000,0.9812,29059.24,-1
12,18,8,1000,0.6767,13836.8,-1
12,18,9,1000,0.4857,4287.34,-1
12,19,0,1000,0.3588,-2060.58,-1
12,19,1,1000,0.4546,2727.52,-1
12,19,2,1000,0.6043,10214.46,-1
12,19,3,1000,0.8669,23347.43,-1
12,19,4,1000,1.1037,35187.03,-1
12,19,5,1000,1.127,36351.31,-1
12,19,6,1000,1.0146,30730.17,-1
12,19,7,1000,0.853,22650.27,-1
12,19,8,1000,0.6415,12072.7,-1
12,19,9,1000,0.491,4550.47,-1
12,20,0,1000,0.3119,-4404.8,-1
12,20,1,1000,0.4211,1053.64,-1
12,20,2,1000,0.5771,8855.14,-1
12,20,3,1000,0.7685,18422.55,-1
12,20,4,1000,0.9134,25671.57,-1
12,20,5,1000,0.9387,26934.41,-1
12,20,6,1000,0.8954,24769.18,-1
12,20,7,1000,0.783,19148.39,-1
12,20,8,1000,0.6205,11024.02,-1
12,20,9,1000,0.4772,3860.78,-1
12,21,0,1000,0.2745,-6273.01,-1
12,21,1,1000,0.415,749.54,-1
12,21,2,1000,0.585,9251.66,-1
12,21,3,1000,0.6947,14737.29,-1
12,21,4,1000,0.7461,17304.31,-1
12,21,5,1000,0.7887,19432.95,-1
12,21,6,1000,0.8247,21235.0,-1
12,21,7,1000,0.7428,17141.3,-1
12,21,8,1000,0.5771,8857.22,-1
12,21,9,1000,0.4162,808.35,-1
12,22,0,1000,0.2576,-7119.46,-1
12,22,1,1000,0.3909,-455.18,-1
12,22,2,1000,0.5333,6663.65,-1
12,22,3,1000,0.6017,10084.64,-1
12,22,4,1000,0.6193,10963.13,-1
12,22,5,1000,0.6434,12169.96,-1
12,22,6,1000,0.6866,14331.18,-1
12,22,7,1000,0.6313,11563.59,-1
12,22,8,1000,0.4964,4817.51,-1
12,22,9,1000,0.3568,-2158.82,-1
12,23,0,1000,0.2395,-8023.59,-1
12,23,1,1000,0.3385,-3077.05,-1
12,23,2,1000,0.4431,2152.87,-1
12,23,3,1000,0.507,5350.13,-1
12,23,4,1000,0.5379,6892.93,-1
12,23,5,1000,0.5598,7991.39,-1
12,23,6,1000,0.5664,8321.5,-1
12,23,7,1000,0.5049,5245.77,-1
12,23,8,1000,0.3999,-4.42,-1
12,23,9,1000,0.3027,-4864.02,-1
12,24,0,1000,0.2192,-9040.34,-1
12,24,1,1000,0.2713,-6437.45,-1
12,24,2,1000,0.3407,-2966.22,-1
12,24,3,1000,0.4225,1123.47,-1
12,24,4,1000,0.4941,4705.26,-1
12,24,5,1000,0.5427,7135.26,-1
12,24,6,1000,0.4983,4915.54,-1
12,24,7,1000,0.4021,107.41,-1
12,24,8,1000,0.3106,-4470.97,-1
12,24,9,1000,0.2588,-7061.53,-1
13,0,0,1000,0.1881,-10592.51,-1
13,0,1,1000,0.2621,-6892.66,-1
13,0,2,1000,0.3298,-3511.86,-1
13,0,3,1000,0.3673,-1636.21,-1
13,0,4,1000,0.3844,-778.73,-1
13,0,5,1000,0.3948,-261.14,-1
13,0,6,1000,0.4106,530.86,-1
13,0,7,1000,0.3804,-981.13,-1
13,0,8,1000,0.3039,-4803.45,-1
13,0,9,1000,0.2426,-7872.02,-1
13,1,0,1000,0.2279,-8603.63,-1
13,1,1,1000,0.3121,-4394.57,-1
13,1,2,1000,0.3824,-878.48,-1
13,1,3,1000,0.4298,1491.48,-1
13,1,4,1000,0.4637,3187.16,-1
13,1,5,1000,0.4879,4393.03,-1
13,1,6,1000,0.498,4898.96,-1
13,1,7,1000,0.4526,2629.31,-1
13,1,8,1000,0.3681,-1595.99,-1
13,1,9,1000,0.2928,-5358.59,-1
13,2,0,1000,0.271,-6450.39,-1
13,2,1,1000,0.3608,-1962.01,-1
13,2,2,1000,0.4409,2044.85,-1
13,2,3,1000,0.5208,6038.24,-1
13,2,4,1000,0.5927,9633.4,-1
13,2,5,1000,0.6226,11129.65,-1
13,2,6,1000,0.5898,9488.07,-1
13,2,7,1000,0.5131,5653.97,-1
13,2,8,1000,0.4309,1543.82,-1
13,2,9,1000,0.3388,-3058.05,-1
13,3,0,1000,0.2841,-5793.41,-1
13,3,1,1000,0.3763,-1182.7,-1
13,3,2,1000,0.4622,3110.69,-1
13,3,3,1000,0.5625,8127.44,-1
13,3,4,1000,0.6652,13262.38,-1
13,3,5,1000,0.7216,16079.34,-1
13,3,6,1000,0.6706,13532.18,-1
13,3,7,1000,0.5669,8345.7,-1
13,3,8,1000,0.4764,3818.6,-1
13,3,9,1000,0.368,-1598.94,-1
13,4,0,1000,0.2844,-5777.69,-1
13,4,1,1000,0.3851,-743.78,-1
13,4,2,1000,0.4915,4576.96,-1
13,4,3,1000,0.6083,10414.03,-1
13,4,4,1000,0.7207,16035.25,-1
13,4,5,1000,0.794,19699.86,-1
13,4,6,1000,0.7537,17684.93,-1
13,4,7,1000,0.6384,11921.94,-1
13,4,8,1000,0.5308,6539.71,-1
13,4,9,1000,0.407,350.4,-1
13,5,0,1000,0.294,-5301.56,-1
13,5,1,1000,0.4226,1129.52,-1
13,5,2,1000,0.6148,10741.95,-1
13,5,3,1000,0.7832,19161.08,-1
13,5,4,1000,0.8678,23390.84,-1
13,5,5,1000,0.867,23348.89,-1
13,5,6,1000,0.849,22451.27,-1
13,5,7,1000,0.7518,17592.23,-1
13,5,8,1000,0.6091,10452.71,-1
13,5,9,1000,0.4651,3253.57,-1
13,6,0,1000,0.3302,-3489.49,-1
13,6,1,1000,0.4846,4231.12,-1
13,6,2,1000,0.7246,16231.5,-1
13,6,3,1000,0.9276,26380.26,-1
13,6,4,1000,1.0115,30572.78,-1
13,6,5,1000,0.9968,29838.48,-1
13,6,6,1000,1.0107,30535.46,-1
13,6,7,1000,0.8986,24927.83,-1
13,6,8,1000,0.68,14002.32,-1
13,6,9,1000,0.4988,4941.81,-1
13,7,0,1000,0.3566,-2170.19,-1
13,7,1,1000,0.5202,6012.16,-1
13,7,2,1000,0.7642,18212.29,-1
13,7,3,1000,0.9829,29142.77,-1
13,7,4,1000,1.1143,35713.55,-1
13,7,5,1000,1.2084,40422.19,-1
13,7,6,1000,1.2436,42177.75,-1
13,7,7,1000,1.0454,32268.72,-1
13,7,8,1000,0.7178,15888.6,-1
13,7,9,1000,0.4958,4792.12,-1
13,8,0,1000,0.3675,-1623.39,-1
13,8,1,1000,0.5342,6711.84,-1
13,8,2,1000,0.8381,21907.3,-1
13,8,3,1000,1.1321,36606.67,-1
13,8,4,1000,1.3641,48206.22,-1
13,8,5,1000,1.6317,61586.83,-1
13,8,6,1000,1.5762,58811.19,-1
13,8,7,1000,1.1609,38042.61,-1
13,8,8,1000,0.695,14750.74,-1
13,8,9,1000,0.4689,3446.41,-1
13,9,0,1000,0.4135,674.65,-1
13,9,1,1000,0.5918,9587.66,-1
13,9,2,1000,0.9317,26582.65,-1
13,9,3,1000,1.2886,44431.97,-1
13,9,4,1000,1.6138,60689.93,-1
13,9,5,1000,1.9485,77426.55,-1
13,9,6,1000,1.7263,66317.02,-1
13,9,7,1000,1.1563,37816.67,-1
13,9,8,1000,0.7074,15371.95,-1
13,9,9,1000,0.5235,6176.51,-1
13,10,0,1000,0.4667,3337.44,-1
13,10,1,1000,0.6554,12768.17,-1
13,10,2,1000,0.9628,28141.29,-1
13,10,3,1000,1.3201,46005.57,-1
13,10,4,1000,1.7127,65635.13,-1
13,10,5,1000,2.0931,84657.0,-1
13,10,6,1000,1.7591,67954.39,-1
13,10,7,1000,1.1455,37273.06,-1
13,10,8,1000,0.7672,18359.81,-1
13,10,9,1000,0.6029,10145.33,-1
13,11,0,1000,0.439,1951.11,-1
13,11,1,1000,0.6032,10160.15,-1
13,11,2,1000,0.867,23347.72,-1
13,11,3,1000,1.2633,43163.61,-1
13,11,4,1000,1.8006,70027.78,-1
13,11,5,1000,2.3477,97387.11,-1
13,11,6,1000,1.8952,74762.05,-1
13,11,7,1000,1.252,42597.51,-1
13,11,8,1000,0.8353,21765.94,-1
13,11,9,1000,0.6247,11237.12,-1
13,12,0,1000,0.4143,712.64,-1
13,12,1,1000,0.5679,8393.37,-1
13,12,2,1000,0.8502,22507.64,-1
13,12,3,1000,1.3481,47402.55,-1
13,12,4,1000,2.062,83102.2,-1
13,12,5,1000,2.841,122050.28,-1
13,12,6,1000,2.107,85349.17,-1
13,12,7,1000,1.4048,50238.72,-1
13,12,8,1000,0.877,23849.97,-1
13,12,9,1000,0.6009,10045.28,-1
13,13,0,1000,0.4578,2891.13,-1
13,13,1,1000,0.6334,11672.11,-1
13,13,2,1000,0.9369,26844.83,-1
13,13,3,1000,1.472,53598.65,-1
13,13,4,1000,2.2222,91110.37,-1
13,13,5,1000,2.9011,125052.74,-1
13,13,6,1000,2.0923,84613.06,-1
13,13,7,1000,1.4057,50284.38,-1
13,13,8,1000,0.8905,24524.01,-1
13,13,9,1000,0.6136,10679.8,-1
13,14,0,1000,0.463,3149.59,-1
13,14,1,1000,0.6833,14165.67,-1
13,14,2,1000,0.9837,29185.0,-1
13,14,3,1000,1.4644,53220.37,-1
13,14,4,1000,2.1381,86906.35,-1
13,14,5,1000,2.5969,109844.38,-1
13,14,6,1000,2.1178,85889.11,-1
13,14,7,1000,1.5038,55191.98,-1
13,14,8,1000,0.9478,27388.65,-1
13,14,9,1000,0.6349,11743.76,-1
13,15,0,1000,0.4152,760.1,-1
13,15,1,1000,0.6595,12974.45,-1
13,15,2,1000,0.9324,26621.1,-1
13,15,3,1000,1.311,45550.17,-1
13,15,4,1000,1.8329,71645.13,-1
13,15,5,1000,2.145,87247.53,-1
13,15,6,1000,1.9472,77358.7,-1
13,15,7,1000,1.4804,54019.46,-1
13,15,8,1000,0.9262,26312.03,-1
13,15,9,1000,0.6022,10108.54,-1
13,16,0,1000,0.3946,-269.09,-1
13,16,1,1000,0.6269,11342.55,-1
13,16,2,1000,0.8763,23814.14,-1
13,16,3,1000,1.2024,40118.78,-1
13,16,4,1000,1.5958,59789.03,-1
13,16,5,1000,1.715,65750.5,-1
13,16,6,1000,1.5841,59204.9,-1
13,16,7,1000,1.2658,43287.75,-1
13,16,8,1000,0.8144,20719.96,-1
13,16,9,1000,0.5391,6956.3,-1
13,17,0,1000,0.3774,-1128.81,-1
13,17,1,1000,0.5562,7812.13,-1
13,17,2,1000,0.784,19200.34,-1
13,17,3,1000,1.1089,35446.79,-1
13,17,4,1000,1.4443,52217.47,-1
13,17,5,1000,1.4997,54985.27,-1
13,17,6,1000,1.3681,48402.7,-1
13,17,7,1000,1.105,35251.92,-1
13,17,8,1000,0.7011,15057.13,-1
13,17,9,1000,0.4637,3186.2,-1
13,18,0,1000,0.3482,-2589.87,-1
13,18,1,1000,0.4596,2982.03,-1
13,18,2,1000,0.6611,13052.68,-1
13,18,3,1000,0.9888,29438.7,-1
13,18,4,1000,1.297,44850.06,-1
13,18,5,1000,1.386,49297.56,-1
13,18,6,1000,1.2679,43392.81,-1
13,18,7,1000,1.0242,31211.23,-1
13,18,8,1000,0.6629,13144.24,-1
13,18,9,1000,0.4517,2586.55,-1
13,19,0,1000,0.3162,-4188.88,-1
13,19,1,1000,0.4038,189.61,-1
13,19,2,1000,0.5761,8804.61,-1
13,19,3,1000,0.8567,22837.4,-1
13,19,4,1000,1.1022,35108.82,-1
13,19,5,1000,1.1642,38212.04,-1
13,19,6,1000,1.0719,33596.45,-1
13,19,7,1000,0.8932,24657.69,-1
13,19,8,1000,0.6307,11533.85,-1
13,19,9,1000,0.4608,3039.19,-1
13,20,0,1000,0.2899,-5505.02,-1
13,20,1,1000,0.3945,-272.85,-1
13,20,2,1000,0.5572,7860.2,-1
13,20,3,1000,0.7517,17582.99,-1
13,20,4,1000,0.8971,24852.51,-1
13,20,5,1000,0.9389,26946.4,-1
13,20,6,1000,0.9062,25308.64,-1
13,20,7,1000,0.7886,19429.16,-1
13,20,8,1000,0.607,10351.12,-1
13,20,9,1000,0.458,2898.97,-1
13,21,0,1000,0.2826,-5868.44,-1
13,21,1,1000,0.4229,1145.0,-1
13,21,2,1000,0.5767,8832.79,-1
13,21,3,1000,0.6694,13470.65,-1
13,21,4,1000,0.7102,15507.66,-1
13,21,5,1000,0.7392,16961.19,-1
13,21,6,1000,0.7717,18583.81,-1
13,21,7,1000,0.6989,14944.47,-1
13,21,8,1000,0.5574,7868.71,-1
13,21,9,1000,0.411,552.15,-1
13,22,0,1000,0.2723,-6387.06,-1
13,22,1,1000,0.4063,315.16,-1
13,22,2,1000,0.5294,6468.11,-1
13,22,3,1000,0.5791,8954.85,-1
13,22,4,1000,0.5854,9271.5,-1
13,22,5,1000,0.5909,9546.18,-1
13,22,6,1000,0.6272,11360.78,-1
13,22,7,1000,0.582,9098.64,-1
13,22,8,1000,0.477,3851.72,-1
13,22,9,1000,0.3551,-2247.48,-1
13,23,0,1000,0.2425,-7876.67,-1
13,23,1,1000,0.343,-2849.18,-1
13,23,2,1000,0.4467,2333.64,-1
13,23,3,1000,0.5069,5346.29,-1
13,23,4,1000,0.5303,6517.06,-1
13,23,5,1000,0.5333,6666.98,-1
13,23,6,1000,0.5311,6556.31,-1
13,23,7,1000,0.4759,3796.9,-1
13,23,8,1000,0.3923,-386.86,-1
13,23,9,1000,0.3071,-4646.41,-1
13,24,0,1000,0.2001,-9993.52,-1
13,24,1,1000,0.2555,-7223.68,-1
13,24,2,1000,0.3549,-2255.67,-1
13,24,3,1000,0.4563,2813.52,-1
13,24,4,1000,0.525,6247.96,-1
13,24,5,1000,0.5534,7669.38,-1
13,24,6,1000,0.4978,4889.99,-1
13,24,7,1000,0.4036,179.33,-1
13,24,8,1000,0.322,-3901.15,-1
13,24,9,1000,0.2742,-6291.01,-1
14,0,0,1000,0.1761,-11197.11,-1
14,0,1,1000,0.2453,-7736.27,-1
14,0,2,1000,0.3189,-4056.28,-1
14,0,3,1000,0.3745,-1273.66,-1
14,0,4,1000,0.4011,55.18,-1
14,0,5,1000,0.3822,-891.04,-1
14,0,6,1000,0.3738,-1311.92,-1
14,0,7,1000,0.3543,-2282.53,-1
14,0,8,1000,0.3034,-4830.58,-1
14,0,9,1000,0.2416,-7920.96,-1
14,1,0,1000,0.2085,-9572.95,-1
14,1,1,1000,0.2849,-5752.65,-1
14,1,2,1000,0.3613,-1936.13,-1
14,1,3,1000,0.4252,1258.57,-1
14,1,4,1000,0.465,3252.0,-1
14,1,5,1000,0.458,2901.95,-1
14,1,6,1000,0.4423,2115.03,-1
14,1,7,1000,0.4073,366.75,-1
14,1,8,1000,0.3507,-2466.55,-1
14,1,9,1000,0.2797,-6015.02,-1
14,2,0,1000,0.2765,-6176.31,-1
14,2,1,1000,0.3585,-2074.02,-1
14,2,2,1000,0.4327,1635.24,-1
14,2,3,1000,0.512,5599.23,-1
14,2,4,1000,0.5823,9113.27,-1
14,2,5,1000,0.6041,10205.66,-1
14,2,6,1000,0.5552,7759.91,-1
14,2,7,1000,0.4763,3813.84,-1
14,2,8,1000,0.4191,953.41,-1
14,2,9,1000,0.3396,-3018.54,-1
14,3,0,1000,0.3119,-4406.52,-1
14,3,1,1000,0.3978,-108.72,-1
14,3,2,1000,0.4682,3407.81,-1
14,3,3,1000,0.5563,7817.05,-1
14,3,4,1000,0.6581,12904.12,-1
14,3,5,1000,0.7401,17006.73,-1
14,3,6,1000,0.6872,14357.6,-1
14,3,7,1000,0.5665,8324.1,-1
14,3,8,1000,0.4869,4345.42,-1
14,3,9,1000,0.3877,-612.64,-1
14,4,0,1000,0.3118,-4408.39,-1
14,4,1,1000,0.4025,124.64,-1
14,4,2,1000,0.4827,4133.07,-1
14,4,3,1000,0.5845,9227.46,-1
14,4,4,1000,0.7085,15424.87,-1
14,4,5,1000,0.8423,22115.59,-1
14,4,6,1000,0.8129,20647.05,-1
14,4,7,1000,0.671,13548.36,-1
14,4,8,1000,0.5516,7577.81,-1
14,4,9,1000,0.4253,1264.71,-1
14,5,0,1000,0.3001,-4993.48,-1
14,5,1,1000,0.4071,352.51,-1
14,5,2,1000,0.5603,8014.71,-1
14,5,3,1000,0.7321,16604.09,-1
14,5,4,1000,0.8634,23171.22,-1
14,5,5,1000,0.9328,26642.17,-1
14,5,6,1000,0.917,25849.04,-1
14,5,7,1000,0.7951,19757.43,-1
14,5,8,1000,0.6193,10963.49,-1
14,5,9,1000,0.4618,3091.86,-1
14,6,0,1000,0.3173,-4135.15,-1
14,6,1,1000,0.4479,2392.84,-1
14,6,2,1000,0.6746,13730.73,-1
14,6,3,1000,0.9266,26329.45,-1
14,6,4,1000,1.0833,34162.8,-1
14,6,5,1000,1.0801,34005.91,-1
14,6,6,1000,1.0487,32434.82,-1
14,6,7,1000,0.9233,26162.97,-1
14,6,8,1000,0.6812,14060.01,-1
14,6,9,1000,0.4895,4476.42,-1
14,7,0,1000,0.3481,-2595.82,-1
14,7,1,1000,0.497,4851.41,-1
14,7,2,1000,0.7568,17841.86,-1
14,7,3,1000,1.0581,32906.83,-1
14,7,4,1000,1.2755,43774.4,-1
14,7,5,1000,1.3206,46029.07,-1
14,7,6,1000,1.2649,43244.19,-1
14,7,7,1000,1.06,32998.18,-1
14,7,8,1000,0.7252,16262.37,-1
14,7,9,1000,0.4981,4903.58,-1
14,8,0,1000,0.3943,-283.47,-1
14,8,1,1000,0.564,8201.25,-1
14,8,2,1000,0.8406,22029.61,-1
14,8,3,1000,1.1734,38671.39,-1
14,8,4,1000,1.4945,54726.69,-1
14,8,5,1000,1.7114,65571.95,-1
14,8,6,1000,1.5638,58189.45,-1
14,8,7,1000,1.1542,37712.25,-1
14,8,8,1000,0.6988,14938.06,-1
14,8,9,1000,0.4734,3669.91,-1
14,9,0,1000,0.4385,1924.67,-1
14,9,1,1000,0.6223,11117.26,-1
14,9,2,1000,0.8866,24329.49,-1
14,9,3,1000,1.2248,41239.08,-1
14,9,4,1000,1.6312,61562.44,-1
14,9,5,1000,1.9702,78512.5,-1
14,9,6,1000,1.6986,64930.32,-1
14,9,7,1000,1.1425,37123.19,-1
14,9,8,1000,0.7038,15192.4,-1
14,9,9,1000,0.521,6050.65,-1
14,10,0,1000,0.459,2951.27,-1
14,10,1,1000,0.6497,12486.87,-1
14,10,2,1000,0.9026,25128.37,-1
14,10,3,1000,1.2523,42616.47,-1
14,10,4,1000,1.7192,65960.51,-1
14,10,5,1000,2.0923,84616.56,-1
14,10,6,1000,1.7284,66420.71,-1
14,10,7,1000,1.1386,36930.51,-1
14,10,8,1000,0.771,18548.92,-1
14,10,9,1000,0.6045,10222.93,-1
14,11,0,1000,0.4314,1568.8,-1
14,11,1,1000,0.6214,11069.99,-1
14,11,2,1000,0.8817,24083.18,-1
14,11,3,1000,1.2725,43622.55,-1
14,11,4,1000,1.8188,70940.52,-1
14,11,5,1000,2.256,92800.39,-1
14,11,6,1000,1.8605,73027.45,-1
14,11,7,1000,1.2774,43868.66,-1
14,11,8,1000,0.8786,23932.1,-1
14,11,9,1000,0.6434,12172.39,-1
14,12,0,1000,0.4223,1116.81,-1
14,12,1,1000,0.6227,11135.15,-1
14,12,2,1000,0.9195,25972.97,-1
14,12,3,1000,1.3815,49075.87,-1
14,12,4,1000,2.025,81248.0,-1
14,12,5,1000,2.5355,106772.62,-1
14,12,6,1000,2.0765,83826.05,-1
14,12,7,1000,1.4617,53085.46,-1
14,12,8,1000,0.9339,26696.09,-1
14,12,9,1000,0.6078,10388.84,-1
14,13,0,1000,0.4495,2475.96,-1
14,13,1,1000,0.6625,13126.26,-1
14,13,2,1000,0.9697,28486.15,-1
14,13,3,1000,1.452,52597.66,-1
14,13,4,1000,2.1142,85709.47,-1
14,13,5,1000,2.569,108449.26,-1
14,13,6,1000,2.076,83798.74,-1
14,13,7,1000,1.4647,53236.41,-1
14,13,8,1000,0.9202,26009.7,-1
14,13,9,1000,0.5884,9418.05,-1
14,14,0,1000,0.4254,1271.43,-1
14,14,1,1000,0.6405,12027.2,-1
14,14,2,1000,0.9412,27058.46,-1
14,14,3,1000,1.4105,50526.06,-1
14,14,4,1000,2.038,81902.48,-1
14,14,5,1000,2.4082,100408.74,-1
14,14,6,1000,2.0491,82456.37,-1
14,14,7,1000,1.491,54548.51,-1
14,14,8,1000,0.9043,25214.61,-1
14,14,9,1000,0.5664,8319.08,-1
14,15,0,1000,0.3716,-1419.37,-1
14,15,1,1000,0.5722,8610.26,-1
14,15,2,1000,0.8333,21665.96,-1
14,15,3,1000,1.2405,42022.8,-1
14,15,4,1000,1.7729,68647.47,-1
14,15,5,1000,2.0671,83356.0,-1
14,15,6,1000,1.8782,73910.14,-1
14,15,7,1000,1.4343,51715.24,-1
14,15,8,1000,0.8631,23155.68,-1
14,15,9,1000,0.5414,7071.79,-1
14,16,0,1000,0.3603,-1982.81,-1
14,16,1,1000,0.5459,7293.3,-1
14,16,2,1000,0.7638,18189.31,-1
14,16,3,1000,1.1023,35113.99,-1
14,16,4,1000,1.5209,56044.21,-1
14,16,5,1000,1.7006,65031.89,-1
14,16,6,1000,1.5852,59259.36,-1
14,16,7,1000,1.2639,43193.78,-1
14,16,8,1000,0.7893,19464.72,-1
14,16,9,1000,0.5096,5478.04,-1
14,17,0,1000,0.3472,-2641.46,-1
14,17,1,1000,0.5001,5006.29,-1
14,17,2,1000,0.7008,15040.06,-1
14,17,3,1000,1.0014,30070.89,-1
14,17,4,1000,1.3157,45783.9,-1
14,17,5,1000,1.4138,50690.16,-1
14,17,6,1000,1.3342,46708.2,-1
14,17,7,1000,1.106,35301.28,-1
14,17,8,1000,0.7373,16865.77,-1
14,17,9,1000,0.4859,4294.85,-1
14,18,0,1000,0.311,-4451.29,-1
14,18,1,1000,0.4278,1388.91,-1
14,18,2,1000,0.6499,12496.24,-1
14,18,3,1000,0.9504,27519.21,-1
14,18,4,1000,1.19,39497.61,-1
14,18,5,1000,1.2469,42345.72,-1
14,18,6,1000,1.1868,39340.66,-1
14,18,7,1000,1.0149,30743.03,-1
14,18,8,1000,0.7284,16418.0,-1
14,18,9,1000,0.4889,4447.35,-1
14,19,0,1000,0.2767,-6163.1,-1
14,19,1,1000,0.3781,-1093.05,-1
14,19,2,1000,0.5973,9864.46,-1
14,19,3,1000,0.8718,23590.4,-1
14,19,4,1000,1.06,32998.77,-1
14,19,5,1000,1.0879,34396.66,-1
14,19,6,1000,1.0408,32038.17,-1
14,19,7,1000,0.9134,25670.52,-1
14,19,8,1000,0.6877,14386.79,-1
14,19,9,1000,0.4769,3845.03,-1
14,20,0,1000,0.2633,-6835.42,-1
14,20,1,1000,0.3775,-1124.28,-1
14,20,2,1000,0.5815,9076.16,-1
14,20,3,1000,0.784,19198.56,-1
14,20,4,1000,0.9059,25294.41,-1
14,20,5,1000,0.9418,27087.88,-1
14,20,6,1000,0.9224,26117.85,-1
14,20,7,1000,0.8103,20516.13,-1
14,20,8,1000,0.6264,11322.44,-1
14,20,9,1000,0.4531,2653.84,-1
